#YY  MM DD hh mm ss T   HEIGHT
#yr  mo dy hr mn  s -        m
2022 01 01 13 45 00 1 4593.724
2022 01 01 14 00 00 1 4593.672
2022 01 01 14 15 00 1 4593.625
2022 01 01 14 30 00 1 4593.588
2022 01 01 14 45 00 1 4593.562
2022 01 01 15 00 00 1 4593.543
2022 01 01 15 15 00 1 4593.535
2022 01 01 15 30 00 1 4593.537
2022 01 01 15 45 00 1 4593.551
2022 01 01 16 00 00 1 4593.575
2022 01 01 16 15 00 1 4593.605
2022 01 01 16 30 00 1 4593.652
2022 01 01 16 45 00 1 4593.706
2022 01 01 17 00 00 1 4593.770
2022 01 01 17 15 00 1 4593.841
2022 01 01 17 30 00 1 4593.921
2022 01 01 17 45 00 1 4594.005
2022 01 01 18 00 00 1 4594.096
2022 01 01 18 15 00 1 4594.190
2022 01 01 18 30 00 1 4594.289
2022 01 01 18 45 00 1 4594.389
2022 01 01 19 00 00 1 4594.490
2022 01 01 19 15 00 1 4594.590
2022 01 01 19 30 00 1 4594.690
2022 01 01 19 45 00 1 4594.790
2022 01 01 20 00 00 1 4594.885
2022 01 01 20 15 00 1 4594.976
2022 01 01 20 30 00 1 4595.062
2022 01 01 20 45 00 1 4595.138
2022 01 01 21 00 00 1 4595.208
2022 01 01 21 15 00 1 4595.266
2022 01 01 21 30 00 1 4595.314
2022 01 01 21 45 00 1 4595.354
2022 01 01 22 00 00 1 4595.381
2022 01 01 22 15 00 1 4595.401
2022 01 01 22 30 00 1 4595.410
2022 01 01 22 45 00 1 4595.408
2022 01 01 23 00 00 1 4595.394
2022 01 01 23 15 00 1 4595.376
2022 01 01 23 30 00 1 4595.346
2022 01 01 23 45 00 1 4595.309
2022 01 02 00 00 00 1 4595.265
2022 01 02 00 15 00 1 4595.216
2022 01 02 00 30 00 1 4595.160
2022 01 02 00 45 00 1 4595.099
2022 01 02 01 00 00 1 4595.033
2022 01 02 01 15 00 1 4594.966
2022 01 02 01 30 00 1 4594.897
2022 01 02 01 45 00 1 4594.827
2022 01 02 02 00 00 1 4594.758
2022 01 02 02 15 00 1 4594.688
2022 01 02 02 30 00 1 4594.621
2022 01 02 02 45 00 1 4594.558
2022 01 02 03 00 00 1 4594.499
2022 01 02 03 15 00 1 4594.447
2022 01 02 03 30 00 1 4594.402
2022 01 02 03 45 00 1 4594.364
2022 01 02 04 00 00 1 4594.332
2022 01 02 04 15 00 1 4594.308
2022 01 02 04 30 00 1 4594.292
2022 01 02 04 45 00 1 4594.281
2022 01 02 05 00 00 1 4594.280
2022 01 02 05 15 00 1 4594.288
2022 01 02 05 30 00 1 4594.301
2022 01 02 05 45 00 1 4594.319
2022 01 02 06 00 00 1 4594.343
2022 01 02 06 15 00 1 4594.370
2022 01 02 06 30 00 1 4594.401
2022 01 02 06 45 00 1 4594.435
2022 01 02 07 00 00 1 4594.468
2022 01 02 07 15 00 1 4594.503
2022 01 02 07 30 00 1 4594.536
2022 01 02 07 45 00 1 4594.569
2022 01 02 08 00 00 1 4594.600
2022 01 02 08 15 00 1 4594.630
2022 01 02 08 30 00 1 4594.655
2022 01 02 08 45 00 1 4594.677
2022 01 02 09 00 00 1 4594.694
2022 01 02 09 15 00 1 4594.705
2022 01 02 09 30 00 1 4594.710
2022 01 02 09 45 00 1 4594.707
2022 01 02 10 00 00 1 4594.698
2022 01 02 10 15 00 1 4594.683
2022 01 02 10 30 00 1 4594.658
2022 01 02 10 45 00 1 4594.625
2022 01 02 11 00 00 1 4594.586
2022 01 02 11 15 00 1 4594.539
2022 01 02 11 30 00 1 4594.486
2022 01 02 11 45 00 1 4594.427
2022 01 02 12 00 00 1 4594.365
2022 01 02 12 15 00 1 4594.299
2022 01 02 12 30 00 1 4594.231
2022 01 02 12 45 00 1 4594.159
2022 01 02 13 00 00 1 4594.089
2022 01 02 13 15 00 1 4594.019
2022 01 02 13 30 00 1 4593.948
2022 01 02 13 45 00 1 4593.879
2022 01 02 14 00 00 1 4593.817
2022 01 02 14 15 00 1 4593.757
2022 01 02 14 30 00 1 4593.701
2022 01 02 14 45 00 1 4593.650
2022 01 02 15 00 00 1 4593.605
2022 01 02 15 15 00 1 4593.567
2022 01 02 15 30 00 1 4593.542
2022 01 02 15 45 00 1 4593.526
2022 01 02 16 00 00 1 4593.520
2022 01 02 16 15 00 1 4593.524
2022 01 02 16 30 00 1 4593.541
2022 01 02 16 45 00 1 4593.566
2022 01 02 17 00 00 1 4593.602
2022 01 02 17 15 00 1 4593.648
2022 01 02 17 30 00 1 4593.704
2022 01 02 17 45 00 1 4593.772
2022 01 02 18 00 00 1 4593.847
2022 01 02 18 15 00 1 4593.929
2022 01 02 18 30 00 1 4594.017
2022 01 02 18 45 00 1 4594.111
2022 01 02 19 00 00 1 4594.208
2022 01 02 19 15 00 1 4594.309
2022 01 02 19 30 00 1 4594.410
2022 01 02 19 45 00 1 4594.514
2022 01 02 20 00 00 1 4594.618
2022 01 02 20 15 00 1 4594.722
2022 01 02 20 30 00 1 4594.824
2022 01 02 20 45 00 1 4594.920
2022 01 02 21 00 00 1 4595.012
2022 01 02 21 15 00 1 4595.100
2022 01 02 21 30 00 1 4595.178
2022 01 02 21 45 00 1 4595.247
2022 01 02 22 00 00 1 4595.307
2022 01 02 22 15 00 1 4595.358
2022 01 02 22 30 00 1 4595.398
2022 01 02 22 45 00 1 4595.429
2022 01 02 23 00 00 1 4595.449
2022 01 02 23 15 00 1 4595.457
2022 01 02 23 30 00 1 4595.457
2022 01 02 23 45 00 1 4595.447
2022 01 03 00 00 00 1 4595.425
2022 01 03 00 15 00 1 4595.396
2022 01 03 00 30 00 1 4595.358
2022 01 03 00 45 00 1 4595.314
2022 01 03 01 00 00 1 4595.263
2022 01 03 01 15 00 1 4595.208
2022 01 03 01 30 00 1 4595.148
2022 01 03 01 45 00 1 4595.083
2022 01 03 02 00 00 1 4595.016
2022 01 03 02 15 00 1 4594.947
2022 01 03 02 30 00 1 4594.877
2022 01 03 02 45 00 1 4594.806
2022 01 03 03 00 00 1 4594.737
2022 01 03 03 15 00 1 4594.669
2022 01 03 03 30 00 1 4594.604
2022 01 03 03 45 00 1 4594.542
2022 01 03 04 00 00 1 4594.486
2022 01 03 04 15 00 1 4594.437
2022 01 03 04 30 00 1 4594.395
2022 01 03 04 45 00 1 4594.362
2022 01 03 05 00 00 1 4594.335
2022 01 03 05 15 00 1 4594.317
2022 01 03 05 30 00 1 4594.305
2022 01 03 05 45 00 1 4594.302
2022 01 03 06 00 00 1 4594.303
2022 01 03 06 15 00 1 4594.311
2022 01 03 06 30 00 1 4594.325
2022 01 03 06 45 00 1 4594.344
2022 01 03 07 00 00 1 4594.367
2022 01 03 07 15 00 1 4594.393
2022 01 03 07 30 00 1 4594.422
2022 01 03 07 45 00 1 4594.451
2022 01 03 08 00 00 1 4594.483
2022 01 03 08 15 00 1 4594.514
2022 01 03 08 30 00 1 4594.547
2022 01 03 08 45 00 1 4594.575
2022 01 03 09 00 00 1 4594.604
2022 01 03 09 15 00 1 4594.629
2022 01 03 09 30 00 1 4594.651
2022 01 03 09 45 00 1 4594.666
2022 01 03 10 00 00 1 4594.677
2022 01 03 10 15 00 1 4594.682
2022 01 03 10 30 00 1 4594.681
2022 01 03 10 45 00 1 4594.671
2022 01 03 11 00 00 1 4594.656
2022 01 03 11 15 00 1 4594.633
2022 01 03 11 30 00 1 4594.602
2022 01 03 11 45 00 1 4594.564
2022 01 03 12 00 00 1 4594.521
2022 01 03 12 15 00 1 4594.470
2022 01 03 12 30 00 1 4594.414
2022 01 03 12 45 00 1 4594.355
2022 01 03 13 00 00 1 4594.290
2022 01 03 13 15 00 1 4594.226
2022 01 03 13 30 00 1 4594.159
2022 01 03 13 45 00 1 4594.095
2022 01 03 14 00 00 1 4594.029
2022 01 03 14 15 00 1 4593.964
2022 01 03 14 30 00 1 4593.901
2022 01 03 14 45 00 1 4593.843
2022 01 03 15 00 00 1 4593.783
2022 01 03 15 15 00 1 4593.729
2022 01 03 15 30 00 1 4593.678
2022 01 03 15 45 00 1 4593.635
2022 01 03 16 00 00 1 4593.601
2022 01 03 16 15 00 1 4593.574
2022 01 03 16 30 00 1 4593.558
2022 01 03 16 45 00 1 4593.551
2022 01 03 17 00 00 1 4593.556
2022 01 03 17 15 00 1 4593.571
2022 01 03 17 30 00 1 4593.597
2022 01 03 17 45 00 1 4593.632
2022 01 03 18 00 00 1 4593.678
2022 01 03 18 15 00 1 4593.736
2022 01 03 18 30 00 1 4593.798
2022 01 03 18 45 00 1 4593.870
2022 01 03 19 00 00 1 4593.947
2022 01 03 19 15 00 1 4594.031
2022 01 03 19 30 00 1 4594.120
2022 01 03 19 45 00 1 4594.214
2022 01 03 20 00 00 1 4594.311
2022 01 03 20 15 00 1 4594.411
2022 01 03 20 30 00 1 4594.511
2022 01 03 20 45 00 1 4594.609
2022 01 03 21 00 00 1 4594.707
2022 01 03 21 15 00 1 4594.806
2022 01 03 21 30 00 1 4594.900
2022 01 03 21 45 00 1 4594.990
2022 01 03 22 00 00 1 4595.075
2022 01 03 22 15 00 1 4595.153
2022 01 03 22 30 00 1 4595.223
2022 01 03 22 45 00 1 4595.282
2022 01 03 23 00 00 1 4595.334
2022 01 03 23 15 00 1 4595.373
2022 01 03 23 30 00 1 4595.404
2022 01 03 23 45 00 1 4595.425
2022 01 04 00 00 00 1 4595.439
2022 01 04 00 15 00 1 4595.439
2022 01 04 00 30 00 1 4595.434
2022 01 04 00 45 00 1 4595.417
2022 01 04 01 00 00 1 4595.394
2022 01 04 01 15 00 1 4595.365
2022 01 04 01 30 00 1 4595.325
2022 01 04 01 45 00 1 4595.281
2022 01 04 02 00 00 1 4595.232
2022 01 04 02 15 00 1 4595.179
2022 01 04 02 30 00 1 4595.120
2022 01 04 02 45 00 1 4595.056
2022 01 04 03 00 00 1 4594.989
2022 01 04 03 15 00 1 4594.922
2022 01 04 03 30 00 1 4594.853
2022 01 04 03 45 00 1 4594.782
2022 01 04 04 00 00 1 4594.715
2022 01 04 04 15 00 1 4594.652
2022 01 04 04 30 00 1 4594.591
2022 01 04 04 45 00 1 4594.537
2022 01 04 05 00 00 1 4594.485
2022 01 04 05 15 00 1 4594.442
2022 01 04 05 30 00 1 4594.405
2022 01 04 05 45 00 1 4594.377
2022 01 04 06 00 00 1 4594.353
2022 01 04 06 15 00 1 4594.336
2022 01 04 06 30 00 1 4594.327
2022 01 04 06 45 00 1 4594.325
2022 01 04 07 00 00 1 4594.327
2022 01 04 07 15 00 1 4594.334
2022 01 04 07 30 00 1 4594.347
2022 01 04 07 45 00 1 4594.361
2022 01 04 08 00 00 1 4594.377
2022 01 04 08 15 00 1 4594.399
2022 01 04 08 30 00 1 4594.421
2022 01 04 08 45 00 1 4594.445
2022 01 04 09 00 00 1 4594.470
2022 01 04 09 15 00 1 4594.497
2022 01 04 09 30 00 1 4594.524
2022 01 04 09 45 00 1 4594.548
2022 01 04 10 00 00 1 4594.573
2022 01 04 10 15 00 1 4594.593
2022 01 04 10 30 00 1 4594.605
2022 01 04 10 45 00 1 4594.615
2022 01 04 11 00 00 1 4594.619
2022 01 04 11 15 00 1 4594.620
2022 01 04 11 30 00 1 4594.614
2022 01 04 11 45 00 1 4594.602
2022 01 04 12 00 00 1 4594.583
2022 01 04 12 15 00 1 4594.556
2022 01 04 12 30 00 1 4594.525
2022 01 04 12 45 00 1 4594.488
2022 01 04 13 00 00 1 4594.444
2022 01 04 13 15 00 1 4594.396
2022 01 04 13 30 00 1 4594.347
2022 01 04 13 45 00 1 4594.293
2022 01 04 14 00 00 1 4594.236
2022 01 04 14 15 00 1 4594.180
2022 01 04 14 30 00 1 4594.122
2022 01 04 14 45 00 1 4594.067
2022 01 04 15 00 00 1 4594.010
2022 01 04 15 15 00 1 4593.957
2022 01 04 15 30 00 1 4593.904
2022 01 04 15 45 00 1 4593.853
2022 01 04 16 00 00 1 4593.807
2022 01 04 16 15 00 1 4593.768
2022 01 04 16 30 00 1 4593.733
2022 01 04 16 45 00 1 4593.704
2022 01 04 17 00 00 1 4593.681
2022 01 04 17 15 00 1 4593.667
2022 01 04 17 30 00 1 4593.663
2022 01 04 17 45 00 1 4593.667
2022 01 04 18 00 00 1 4593.682
2022 01 04 18 15 00 1 4593.706
2022 01 04 18 30 00 1 4593.738
2022 01 04 18 45 00 1 4593.779
2022 01 04 19 00 00 1 4593.826
2022 01 04 19 15 00 1 4593.882
2022 01 04 19 30 00 1 4593.946
2022 01 04 19 45 00 1 4594.017
2022 01 04 20 00 00 1 4594.093
2022 01 04 20 15 00 1 4594.175
2022 01 04 20 30 00 1 4594.259
2022 01 04 20 45 00 1 4594.342
2022 01 04 21 00 00 1 4594.429
2022 01 04 21 15 00 1 4594.518
2022 01 04 21 30 00 1 4594.608
2022 01 04 21 45 00 1 4594.697
2022 01 04 22 00 00 1 4594.783
2022 01 04 22 15 00 1 4594.869
2022 01 04 22 30 00 1 4594.952
2022 01 04 22 45 00 1 4595.026
2022 01 04 23 00 00 1 4595.097
2022 01 04 23 15 00 1 4595.159
2022 01 04 23 30 00 1 4595.214
2022 01 04 23 45 00 1 4595.261
2022 01 05 00 00 00 1 4595.301
2022 01 05 00 15 00 1 4595.332
2022 01 05 00 30 00 1 4595.353
2022 01 05 00 45 00 1 4595.363
2022 01 05 01 00 00 1 4595.368
2022 01 05 01 15 00 1 4595.365
2022 01 05 01 30 00 1 4595.352
2022 01 05 01 45 00 1 4595.332
2022 01 05 02 00 00 1 4595.305
2022 01 05 02 15 00 1 4595.273
2022 01 05 02 30 00 1 4595.235
2022 01 05 02 45 00 1 4595.191
2022 01 05 03 00 00 1 4595.145
2022 01 05 03 15 00 1 4595.094
2022 01 05 03 30 00 1 4595.039
2022 01 05 03 45 00 1 4594.982
2022 01 05 04 00 00 1 4594.923
2022 01 05 04 15 00 1 4594.861
2022 01 05 04 30 00 1 4594.799
2022 01 05 04 45 00 1 4594.737
2022 01 05 05 00 00 1 4594.678
2022 01 05 05 15 00 1 4594.622
2022 01 05 05 30 00 1 4594.572
2022 01 05 05 45 00 1 4594.525
2022 01 05 06 00 00 1 4594.483
2022 01 05 06 15 00 1 4594.447
2022 01 05 06 30 00 1 4594.417
2022 01 05 06 45 00 1 4594.394
2022 01 05 07 00 00 1 4594.373
2022 01 05 07 15 00 1 4594.362
2022 01 05 07 30 00 1 4594.357
2022 01 05 07 45 00 1 4594.355
2022 01 05 08 00 00 1 4594.356
2022 01 05 08 15 00 1 4594.359
2022 01 05 08 30 00 1 4594.366
2022 01 05 08 45 00 1 4594.377
2022 01 05 09 00 00 1 4594.391
2022 01 05 09 15 00 1 4594.409
2022 01 05 09 30 00 1 4594.426
2022 01 05 09 45 00 1 4594.446
2022 01 05 10 00 00 1 4594.464
2022 01 05 10 15 00 1 4594.485
2022 01 05 10 30 00 1 4594.503
2022 01 05 10 45 00 1 4594.521
2022 01 05 11 00 00 1 4594.535
2022 01 05 11 15 00 1 4594.547
2022 01 05 11 30 00 1 4594.555
2022 01 05 11 45 00 1 4594.559
2022 01 05 12 00 00 1 4594.557
2022 01 05 12 15 00 1 4594.552
2022 01 05 12 30 00 1 4594.545
2022 01 05 12 45 00 1 4594.532
2022 01 05 13 00 00 1 4594.513
2022 01 05 13 15 00 1 4594.489
2022 01 05 13 30 00 1 4594.460
2022 01 05 13 45 00 1 4594.427
2022 01 05 14 00 00 1 4594.391
2022 01 05 14 15 00 1 4594.351
2022 01 05 14 30 00 1 4594.310
2022 01 05 14 45 00 1 4594.268
2022 01 05 15 00 00 1 4594.221
2022 01 05 15 15 00 1 4594.175
2022 01 05 15 30 00 1 4594.126
2022 01 05 15 45 00 1 4594.080
2022 01 05 16 00 00 1 4594.034
2022 01 05 16 15 00 1 4593.992
2022 01 05 16 30 00 1 4593.951
2022 01 05 16 45 00 1 4593.915
2022 01 05 17 00 00 1 4593.883
2022 01 05 17 15 00 1 4593.856
2022 01 05 17 30 00 1 4593.835
2022 01 05 17 45 00 1 4593.820
2022 01 05 18 00 00 1 4593.808
2022 01 05 18 15 00 1 4593.805
2022 01 05 18 30 00 1 4593.806
2022 01 05 18 45 00 1 4593.816
2022 01 05 19 00 00 1 4593.833
2022 01 05 19 15 00 1 4593.859
2022 01 05 19 30 00 1 4593.894
2022 01 05 19 45 00 1 4593.937
2022 01 05 20 00 00 1 4593.985
2022 01 05 20 15 00 1 4594.041
2022 01 05 20 30 00 1 4594.099
2022 01 05 20 45 00 1 4594.162
2022 01 05 21 00 00 1 4594.227
2022 01 05 21 15 00 1 4594.296
2022 01 05 21 30 00 1 4594.367
2022 01 05 21 45 00 1 4594.440
2022 01 05 22 00 00 1 4594.513
2022 01 05 22 15 00 1 4594.589
2022 01 05 22 30 00 1 4594.663
2022 01 05 22 45 00 1 4594.734
2022 01 05 23 00 00 1 4594.804
2022 01 05 23 15 00 1 4594.872
2022 01 05 23 30 00 1 4594.937
2022 01 05 23 45 00 1 4594.994
2022 01 06 00 00 00 1 4595.047
2022 01 06 00 15 00 1 4595.095
2022 01 06 00 30 00 1 4595.138
2022 01 06 00 45 00 1 4595.173
2022 01 06 01 00 00 1 4595.201
2022 01 06 01 15 00 1 4595.224
2022 01 06 01 30 00 1 4595.239
2022 01 06 01 45 00 1 4595.248
2022 01 06 02 00 00 1 4595.250
2022 01 06 02 15 00 1 4595.245
2022 01 06 02 30 00 1 4595.232
2022 01 06 02 45 00 1 4595.213
2022 01 06 03 00 00 1 4595.189
2022 01 06 03 15 00 1 4595.160
2022 01 06 03 30 00 1 4595.127
2022 01 06 03 45 00 1 4595.089
2022 01 06 04 00 00 1 4595.049
2022 01 06 04 15 00 1 4595.003
2022 01 06 04 30 00 1 4594.955
2022 01 06 04 45 00 1 4594.905
2022 01 06 05 00 00 1 4594.855
2022 01 06 05 15 00 1 4594.806
2022 01 06 05 30 00 1 4594.758
2022 01 06 05 45 00 1 4594.710
2022 01 06 06 00 00 1 4594.660
2022 01 06 06 15 00 1 4594.612
2022 01 06 06 30 00 1 4594.569
2022 01 06 06 45 00 1 4594.529
2022 01 06 07 00 00 1 4594.492
2022 01 06 07 15 00 1 4594.462
2022 01 06 07 30 00 1 4594.435
2022 01 06 07 45 00 1 4594.413
2022 01 06 08 00 00 1 4594.395
2022 01 06 08 15 00 1 4594.383
2022 01 06 08 30 00 1 4594.375
2022 01 06 08 45 00 1 4594.368
2022 01 06 09 00 00 1 4594.366
2022 01 06 09 15 00 1 4594.368
2022 01 06 09 30 00 1 4594.373
2022 01 06 09 45 00 1 4594.379
2022 01 06 10 00 00 1 4594.387
2022 01 06 10 15 00 1 4594.397
2022 01 06 10 30 00 1 4594.410
2022 01 06 10 45 00 1 4594.421
2022 01 06 11 00 00 1 4594.436
2022 01 06 11 15 00 1 4594.449
2022 01 06 11 30 00 1 4594.461
2022 01 06 11 45 00 1 4594.469
2022 01 06 12 00 00 1 4594.475
2022 01 06 12 15 00 1 4594.480
2022 01 06 12 30 00 1 4594.484
2022 01 06 12 45 00 1 4594.484
2022 01 06 13 00 00 1 4594.479
2022 01 06 13 15 00 1 4594.473
2022 01 06 13 30 00 1 4594.464
2022 01 06 13 45 00 1 4594.453
2022 01 06 14 00 00 1 4594.439
2022 01 06 14 15 00 1 4594.423
2022 01 06 14 30 00 1 4594.400
2022 01 06 14 45 00 1 4594.373
2022 01 06 15 00 00 1 4594.345
2022 01 06 15 15 00 1 4594.317
2022 01 06 15 30 00 1 4594.285
2022 01 06 15 45 00 1 4594.252
2022 01 06 16 00 00 1 4594.221
2022 01 06 16 15 00 1 4594.191
2022 01 06 16 30 00 1 4594.162
2022 01 06 16 45 00 1 4594.134
2022 01 06 17 00 00 1 4594.106
2022 01 06 17 15 00 1 4594.083
2022 01 06 17 30 00 1 4594.060
2022 01 06 17 45 00 1 4594.039
2022 01 06 18 00 00 1 4594.022
2022 01 06 18 15 00 1 4594.006
2022 01 06 18 30 00 1 4593.995
2022 01 06 18 45 00 1 4593.986
2022 01 06 19 00 00 1 4593.982
2022 01 06 19 15 00 1 4593.984
2022 01 06 19 30 00 1 4593.993
2022 01 06 19 45 00 1 4594.010
2022 01 06 20 00 00 1 4594.032
2022 01 06 20 15 00 1 4594.062
2022 01 06 20 30 00 1 4594.096
2022 01 06 20 45 00 1 4594.132
2022 01 06 21 00 00 1 4594.173
2022 01 06 21 15 00 1 4594.217
2022 01 06 21 30 00 1 4594.263
2022 01 06 21 45 00 1 4594.312
2022 01 06 22 00 00 1 4594.364
2022 01 06 22 15 00 1 4594.418
2022 01 06 22 30 00 1 4594.473
2022 01 06 22 45 00 1 4594.527
2022 01 06 23 00 00 1 4594.585
2022 01 06 23 15 00 1 4594.641
2022 01 06 23 30 00 1 4594.694
2022 01 06 23 45 00 1 4594.745
2022 01 07 00 00 00 1 4594.796
2022 01 07 00 15 00 1 4594.845
2022 01 07 00 30 00 1 4594.892
2022 01 07 00 45 00 1 4594.933
2022 01 07 01 00 00 1 4594.972
2022 01 07 01 15 00 1 4595.005
2022 01 07 01 30 00 1 4595.034
2022 01 07 01 45 00 1 4595.060
2022 01 07 02 00 00 1 4595.081
2022 01 07 02 15 00 1 4595.096
2022 01 07 02 30 00 1 4595.105
2022 01 07 02 45 00 1 4595.109
2022 01 07 03 00 00 1 4595.107
2022 01 07 03 15 00 1 4595.100
2022 01 07 03 30 00 1 4595.088
2022 01 07 03 45 00 1 4595.070
2022 01 07 04 00 00 1 4595.046
2022 01 07 04 15 00 1 4595.019
2022 01 07 04 30 00 1 4594.989
2022 01 07 04 45 00 1 4594.958
2022 01 07 05 00 00 1 4594.924
2022 01 07 05 15 00 1 4594.886
2022 01 07 05 30 00 1 4594.849
2022 01 07 05 45 00 1 4594.808
2022 01 07 06 00 00 1 4594.766
2022 01 07 06 15 00 1 4594.725
2022 01 07 06 30 00 1 4594.682
2022 01 07 06 45 00 1 4594.641
2022 01 07 07 00 00 1 4594.599
2022 01 07 07 15 00 1 4594.559
2022 01 07 07 30 00 1 4594.520
2022 01 07 07 45 00 1 4594.485
2022 01 07 08 00 00 1 4594.453
2022 01 07 08 15 00 1 4594.424
2022 01 07 08 30 00 1 4594.401
2022 01 07 08 45 00 1 4594.379
2022 01 07 09 00 00 1 4594.361
2022 01 07 09 15 00 1 4594.346
2022 01 07 09 30 00 1 4594.335
2022 01 07 09 45 00 1 4594.329
2022 01 07 10 00 00 1 4594.321
2022 01 07 10 15 00 1 4594.322
2022 01 07 10 30 00 1 4594.322
2022 01 07 10 45 00 1 4594.323
2022 01 07 11 00 00 1 4594.325
2022 01 07 11 15 00 1 4594.327
2022 01 07 11 30 00 1 4594.333
2022 01 07 11 45 00 1 4594.339
2022 01 07 12 00 00 1 4594.345
2022 01 07 12 15 00 1 4594.353
2022 01 07 12 30 00 1 4594.361
2022 01 07 12 45 00 1 4594.369
2022 01 07 13 00 00 1 4594.377
2022 01 07 13 15 00 1 4594.384
2022 01 07 13 30 00 1 4594.388
2022 01 07 13 45 00 1 4594.392
2022 01 07 14 00 00 1 4594.393
2022 01 07 14 15 00 1 4594.392
2022 01 07 14 30 00 1 4594.389
2022 01 07 14 45 00 1 4594.386
2022 01 07 15 00 00 1 4594.381
2022 01 07 15 15 00 1 4594.374
2022 01 07 15 30 00 1 4594.363
2022 01 07 15 45 00 1 4594.353
2022 01 07 16 00 00 1 4594.340
2022 01 07 16 15 00 1 4594.325
2022 01 07 16 30 00 1 4594.311
2022 01 07 16 45 00 1 4594.295
2022 01 07 17 00 00 1 4594.278
2022 01 07 17 15 00 1 4594.262
2022 01 07 17 30 00 1 4594.247
2022 01 07 17 45 00 1 4594.235
2022 01 07 18 00 00 1 4594.224
2022 01 07 18 15 00 1 4594.212
2022 01 07 18 30 00 1 4594.203
2022 01 07 18 45 00 1 4594.194
2022 01 07 19 00 00 1 4594.186
2022 01 07 19 15 00 1 4594.182
2022 01 07 19 30 00 1 4594.179
2022 01 07 19 45 00 1 4594.177
2022 01 07 20 00 00 1 4594.178
2022 01 07 20 15 00 1 4594.182
2022 01 07 20 30 00 1 4594.190
2022 01 07 20 45 00 1 4594.202
2022 01 07 21 00 00 1 4594.218
2022 01 07 21 15 00 1 4594.239
2022 01 07 21 30 00 1 4594.261
2022 01 07 21 45 00 1 4594.287
2022 01 07 22 00 00 1 4594.316
2022 01 07 22 15 00 1 4594.347
2022 01 07 22 30 00 1 4594.382
2022 01 07 22 45 00 1 4594.416
2022 01 07 23 00 00 1 4594.452
2022 01 07 23 15 00 1 4594.488
2022 01 07 23 30 00 1 4594.526
2022 01 07 23 45 00 1 4594.563
2022 01 08 00 00 00 1 4594.601
2022 01 08 00 15 00 1 4594.639
2022 01 08 00 30 00 1 4594.677
2022 01 08 00 45 00 1 4594.711
2022 01 08 01 00 00 1 4594.745
2022 01 08 01 15 00 1 4594.781
2022 01 08 01 30 00 1 4594.815
2022 01 08 01 45 00 1 4594.845
2022 01 08 02 00 00 1 4594.875
2022 01 08 02 15 00 1 4594.902
2022 01 08 02 30 00 1 4594.923
2022 01 08 02 45 00 1 4594.941
2022 01 08 03 00 00 1 4594.955
2022 01 08 03 15 00 1 4594.966
2022 01 08 03 30 00 1 4594.970
2022 01 08 03 45 00 1 4594.969
2022 01 08 04 00 00 1 4594.965
2022 01 08 04 15 00 1 4594.957
2022 01 08 04 30 00 1 4594.943
2022 01 08 04 45 00 1 4594.928
2022 01 08 05 00 00 1 4594.909
2022 01 08 05 15 00 1 4594.890
2022 01 08 05 30 00 1 4594.869
